region,season,quadrat,species,sex,stage,is_gravid,carapace_width,carapace_length,front_width,left_claw_length,right_claw_length
Ria Formosa,summer,0,Afruca farensis,male,juvenile,False,23.0,18.0,18.0,10.0,11.0
Ria Formosa,summer,0,Afruca farensis,male,juvenile,False,21.0,17.0,13.0,8.0,5.0
Ria Formosa,summer,0,Afruca farensis,male,juvenile,False,23.0,18.0,13.0,12.0,9.0
Ria Formosa,summer,0,Afruca farensis,male,juvenile,False,17.0,14.0,12.0,10.0,7.0
Ria Formosa,summer,0,Afruca farensis,male,juvenile,False,19.0,15.0,12.0,9.0,11.0
Ria Formosa,summer,0,Afruca farensis,,pre_puberty,False,38.0,30.0,19.0,21.0,20.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,28.0,22.0,17.0,18.0,8.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,26.0,20.0,16.0,12.0,15.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,31.0,24.0,24.0,20.0,16.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,23.0,18.0,13.0,13.0,8.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,28.0,23.0,16.0,19.0,14.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,24.0,18.0,10.0,11.0,9.0
Ria Formosa,summer,0,Afruca farensis,,pre_puberty,False,36.0,28.0,27.0,20.0,19.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,34.0,27.0,18.0,17.0,19.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,28.0,22.0,18.0,14.0,19.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,29.0,23.0,15.0,19.0,14.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,28.0,22.0,21.0,13.0,10.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,24.0,20.0,15.0,5.0,13.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,35.0,27.0,17.0,14.0,17.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,32.0,25.0,17.0,12.0,14.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,25.0,20.0,16.0,14.0,8.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,24.0,19.0,17.0,14.0,12.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,31.0,23.0,23.0,16.0,16.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,30.0,24.0,22.0,19.0,14.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,24.0,19.0,14.0,9.0,11.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,28.0,22.0,12.0,13.0,11.0
Ria Formosa,summer,0,Afruca farensis,,pre_puberty,False,37.0,29.0,28.0,21.0,24.0
Ria Formosa,summer,0,Afruca farensis,,pre_puberty,False,37.0,29.0,17.0,22.0,17.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,29.0,23.0,22.0,19.0,18.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,26.0,20.0,11.0,14.0,9.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,28.0,22.0,22.0,11.0,12.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,28.0,21.0,15.0,14.0,15.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,25.0,20.0,14.0,11.0,12.0
Ria Formosa,summer,0,Afruca farensis,,pre_puberty,False,38.0,30.0,30.0,21.0,15.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,31.0,24.0,20.0,17.0,13.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,24.0,19.0,16.0,11.0,8.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,26.0,20.0,14.0,11.0,13.0
Ria Formosa,summer,0,Afruca farensis,,pre_puberty,False,37.0,29.0,15.0,16.0,15.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,28.0,22.0,24.0,12.0,16.0
Ria Formosa,summer,0,Afruca farensis,male,pre_puberty,False,33.0,26.0,23.0,14.0,17.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,54.0,41.0,22.0,23.0,63.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,56.0,43.0,28.0,26.0,79.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,42.0,33.0,26.0,21.0,62.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,41.0,32.0,25.0,22.0,51.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,35.0,27.0,20.0,20.0,49.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,39.0,30.0,25.0,16.0,51.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,46.0,35.0,31.0,27.0,62.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,54.0,42.0,23.0,25.0,73.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,41.0,32.0,17.0,22.0,52.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,52.0,40.0,43.0,22.0,73.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,49.0,38.0,29.0,19.0,69.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,50.0,39.0,38.0,21.0,83.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,54.0,42.0,34.0,29.0,68.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,32.0,25.0,17.0,16.0,44.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,36.0,27.0,26.0,20.0,43.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,42.0,32.0,19.0,19.0,61.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,48.0,37.0,31.0,27.0,80.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,44.0,33.0,19.0,22.0,51.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,45.0,35.0,36.0,19.0,69.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,40.0,30.0,27.0,15.0,50.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,52.0,40.0,23.0,22.0,68.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,39.0,30.0,29.0,20.0,59.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,42.0,32.0,23.0,62.0,54.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,34.0,27.0,17.0,13.0,52.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,51.0,40.0,32.0,24.0,24.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,41.0,31.0,27.0,22.0,62.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,33.0,26.0,22.0,15.0,21.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,33.0,26.0,21.0,16.0,49.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,55.0,42.0,27.0,29.0,80.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,41.0,32.0,33.0,19.0,59.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,51.0,39.0,37.0,28.0,70.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,54.0,42.0,35.0,23.0,76.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,43.0,33.0,23.0,22.0,57.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,46.0,36.0,35.0,30.0,70.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,34.0,27.0,13.0,16.0,47.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,36.0,28.0,22.0,19.0,59.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,50.0,38.0,34.0,80.0,73.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,43.0,34.0,30.0,26.0,60.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,48.0,37.0,33.0,32.0,60.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,55.0,43.0,40.0,28.0,76.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,44.0,34.0,33.0,27.0,52.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,43.0,33.0,25.0,24.0,53.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,45.0,35.0,22.0,25.0,61.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,48.0,37.0,39.0,26.0,75.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,39.0,31.0,21.0,17.0,57.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,55.0,43.0,39.0,25.0,70.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,47.0,37.0,20.0,25.0,75.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,46.0,36.0,36.0,18.0,66.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,47.0,36.0,31.0,20.0,60.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,54.0,42.0,38.0,32.0,66.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,41.0,32.0,29.0,22.0,70.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,39.0,30.0,28.0,54.0,61.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,34.0,27.0,24.0,16.0,45.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,40.0,31.0,23.0,21.0,48.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,50.0,38.0,34.0,21.0,76.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,34.0,27.0,24.0,21.0,44.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,49.0,37.0,25.0,22.0,70.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,55.0,43.0,35.0,24.0,79.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,37.0,28.0,23.0,22.0,53.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,35.0,27.0,26.0,16.0,42.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,33.0,26.0,13.0,23.0,43.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,52.0,40.0,35.0,20.0,24.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,46.0,36.0,31.0,17.0,62.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,43.0,34.0,27.0,24.0,47.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,41.0,31.0,30.0,21.0,56.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,39.0,31.0,20.0,17.0,55.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,46.0,36.0,22.0,22.0,64.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,52.0,39.0,24.0,22.0,65.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,34.0,27.0,15.0,18.0,47.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,55.0,43.0,25.0,28.0,81.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,36.0,28.0,15.0,11.0,59.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,34.0,26.0,26.0,16.0,45.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,53.0,41.0,25.0,30.0,72.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,45.0,34.0,19.0,28.0,58.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,48.0,36.0,34.0,26.0,65.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,37.0,29.0,25.0,22.0,63.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,49.0,37.0,28.0,27.0,81.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,44.0,33.0,21.0,25.0,60.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,55.0,42.0,25.0,25.0,81.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,54.0,42.0,39.0,37.0,70.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,45.0,35.0,32.0,22.0,62.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,34.0,27.0,24.0,20.0,39.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,33.0,26.0,13.0,24.0,56.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,44.0,34.0,22.0,22.0,60.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,47.0,36.0,25.0,27.0,62.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,42.0,33.0,23.0,20.0,47.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,53.0,41.0,41.0,24.0,79.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,35.0,27.0,15.0,20.0,51.0
Ria Formosa,summer,0,Afruca farensis,male,sub_adult,False,55.0,42.0,32.0,31.0,87.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,62.0,47.0,23.0,34.0,82.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,53.0,40.0,40.0,28.0,78.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,68.0,52.0,49.0,32.0,97.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,55.0,42.0,43.0,24.0,76.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,77.0,60.0,53.0,44.0,111.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,61.0,46.0,26.0,24.0,93.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,84.0,64.0,64.0,39.0,102.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,56.0,44.0,29.0,28.0,28.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,56.0,43.0,33.0,27.0,77.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,61.0,48.0,28.0,24.0,83.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,87.0,66.0,69.0,52.0,130.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,70.0,53.0,48.0,31.0,93.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,52.0,40.0,25.0,25.0,72.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,54.0,42.0,39.0,28.0,79.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,72.0,55.0,42.0,34.0,41.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,97.0,73.0,72.0,52.0,134.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,88.0,67.0,41.0,46.0,120.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,75.0,58.0,58.0,37.0,106.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,52.0,40.0,41.0,26.0,59.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,72.0,54.0,55.0,29.0,90.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,65.0,50.0,40.0,36.0,84.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,82.0,62.0,58.0,38.0,139.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,74.0,57.0,57.0,35.0,103.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,74.0,56.0,44.0,23.0,91.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,75.0,57.0,42.0,38.0,97.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,71.0,55.0,33.0,29.0,33.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,53.0,40.0,40.0,32.0,63.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,94.0,72.0,44.0,58.0,117.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,50.0,38.0,38.0,25.0,66.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,69.0,53.0,43.0,30.0,93.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,60.0,46.0,27.0,29.0,39.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,54.0,41.0,43.0,23.0,79.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,72.0,55.0,34.0,42.0,97.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,81.0,61.0,66.0,49.0,105.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,94.0,71.0,64.0,51.0,118.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,66.0,51.0,27.0,24.0,98.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,91.0,69.0,54.0,50.0,130.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,63.0,48.0,32.0,25.0,84.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,72.0,54.0,43.0,37.0,97.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,56.0,43.0,45.0,28.0,76.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,88.0,67.0,58.0,44.0,47.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,81.0,62.0,39.0,37.0,104.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,52.0,40.0,27.0,18.0,70.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,70.0,53.0,33.0,30.0,94.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,68.0,52.0,27.0,38.0,92.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,83.0,63.0,57.0,42.0,125.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,81.0,62.0,38.0,39.0,119.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,69.0,52.0,53.0,35.0,103.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,64.0,49.0,28.0,25.0,31.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,61.0,47.0,49.0,31.0,96.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,82.0,62.0,47.0,39.0,116.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,92.0,71.0,68.0,48.0,135.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,90.0,68.0,61.0,46.0,122.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,68.0,52.0,49.0,33.0,97.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,53.0,41.0,38.0,27.0,97.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,89.0,68.0,58.0,42.0,127.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,52.0,40.0,25.0,33.0,22.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,54.0,42.0,31.0,27.0,65.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,80.0,61.0,58.0,42.0,101.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,64.0,50.0,24.0,29.0,93.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,58.0,44.0,24.0,33.0,69.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,68.0,52.0,48.0,32.0,104.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,91.0,69.0,43.0,49.0,118.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,66.0,50.0,35.0,27.0,103.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,49.0,38.0,32.0,19.0,68.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,93.0,71.0,74.0,47.0,128.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,95.0,73.0,40.0,44.0,148.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,73.0,56.0,36.0,39.0,99.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,71.0,55.0,47.0,38.0,96.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,78.0,60.0,33.0,40.0,39.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,93.0,70.0,49.0,49.0,135.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,57.0,44.0,42.0,33.0,66.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,87.0,66.0,42.0,43.0,117.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,60.0,46.0,40.0,31.0,80.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,77.0,59.0,40.0,38.0,42.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,90.0,69.0,70.0,50.0,132.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,55.0,42.0,33.0,25.0,65.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,92.0,70.0,66.0,53.0,131.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,71.0,54.0,51.0,37.0,88.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,92.0,70.0,71.0,40.0,117.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,61.0,46.0,38.0,30.0,77.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,53.0,41.0,37.0,22.0,89.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,51.0,39.0,21.0,25.0,18.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,97.0,73.0,49.0,47.0,139.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,72.0,56.0,38.0,38.0,106.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,90.0,68.0,47.0,39.0,107.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,69.0,52.0,33.0,37.0,116.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,73.0,55.0,58.0,37.0,95.0
Ria Formosa,summer,0,Afruca farensis,male,adult,False,58.0,45.0,38.0,28.0,96.0
Ria Formosa,summer,0,Uca olhanensis,,juvenile,False,16.0,12.0,6.0,9.0,9.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,16.0,14.0,6.0,9.0,8.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,15.0,12.0,6.0,14.0,10.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,10.0,8.0,4.0,5.0,5.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,13.0,10.0,7.0,9.0,6.0
Ria Formosa,summer,0,Uca olhanensis,,juvenile,False,11.0,9.0,5.0,8.0,3.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,15.0,13.0,6.0,10.0,9.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,13.0,10.0,4.0,11.0,8.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,13.0,10.0,5.0,8.0,8.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,11.0,9.0,4.0,7.0,6.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,14.0,11.0,5.0,11.0,9.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,14.0,12.0,8.0,6.0,9.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,17.0,13.0,8.0,12.0,7.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,16.0,11.0,8.0,9.0,9.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,True,10.0,8.0,5.0,6.0,7.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,11.0,9.0,4.0,2.0,6.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,15.0,11.0,6.0,7.0,8.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,13.0,9.0,4.0,6.0,9.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,15.0,13.0,4.0,12.0,13.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,16.0,12.0,7.0,11.0,13.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,15.0,11.0,7.0,11.0,9.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,13.0,10.0,7.0,11.0,6.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,True,11.0,8.0,4.0,7.0,5.0
Ria Formosa,summer,0,Uca olhanensis,,juvenile,False,11.0,9.0,4.0,6.0,4.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,17.0,14.0,7.0,8.0,11.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,10.0,8.0,5.0,6.0,6.0
Ria Formosa,summer,0,Uca olhanensis,,juvenile,False,17.0,13.0,7.0,10.0,9.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,15.0,12.0,7.0,10.0,5.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,12.0,9.0,5.0,8.0,4.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,11.0,9.0,4.0,5.0,5.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,14.0,11.0,6.0,6.0,9.0
Ria Formosa,summer,0,Uca olhanensis,,juvenile,False,11.0,12.0,6.0,8.0,7.0
Ria Formosa,summer,0,Uca olhanensis,,juvenile,False,13.0,9.0,5.0,6.0,7.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,13.0,10.0,5.0,10.0,5.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,13.0,11.0,6.0,11.0,9.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,14.0,12.0,7.0,17.0,9.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,13.0,10.0,5.0,7.0,10.0
Ria Formosa,summer,0,Uca olhanensis,,juvenile,False,15.0,12.0,7.0,10.0,9.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,16.0,12.0,4.0,10.0,8.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,15.0,11.0,6.0,7.0,7.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,17.0,14.0,8.0,3.0,3.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,16.0,12.0,7.0,11.0,7.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,12.0,11.0,4.0,7.0,6.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,16.0,12.0,7.0,8.0,13.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,True,17.0,13.0,5.0,8.0,7.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,11.0,8.0,3.0,5.0,9.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,14.0,12.0,7.0,10.0,8.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,12.0,11.0,5.0,3.0,5.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,13.0,10.0,6.0,10.0,7.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,17.0,13.0,10.0,8.0,9.0
Ria Formosa,summer,0,Uca olhanensis,female,juvenile,False,14.0,11.0,7.0,14.0,12.0
Ria Formosa,summer,0,Uca olhanensis,,juvenile,False,11.0,8.0,5.0,6.0,7.0
